Gage_ID	Category	LON_NHD	LAT_NHD	HUC8	WsAreaSqKm	CatAreaSqKm	CaOCat	HydrlCondCat	MgOCat	SCat	CompStrgthCat	WetIndexCat	BFICat	ElevCat	PctWaterCat	PctCoastCrsCat	PctAlluvCoastCat	PctHydricCat	PctGlacLakeFineCat	PctGlacLakeCrsCat	PctGlacTilClayCat	PctColluvSedCat	PctSalLakeCat	PctExtruVolCat	PctSilicicCat	PctNonCarbResidCat	PctCarbResidCat	PctEolCrsCat	PctEolFineCat	RunoffCat	CLAYAVE	SILTAVE	SANDAVE	AWCAVE	PERMAVE	BDAVE	OMAVE	HGA	HGB	HGC	HGD	ROCKDEPAVE	NO4AVE	NO10AVE	NO200AVE	WTDEPAVE	SLOPEAVE	Horton	Dunne	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	ECOREG
7166500	Altered	-95.68006578	37.49064486	11070101	2875.1517	3.186	14.33691212	73.26186217	1.42291314	0.183057095	40.87999211	556.0265537	15	251.4792853	0	0	52.76836158	0	0	0	0	0	0	0	0	47.23163842	0	0	0	250	37.69	54.87	7.43	0.18	0.58	1.42	0.88	0	21.37	11.89	66.04	58.445	97.64	97.02	89.79	2.16	1.31	17	1	13.89270782	12.42875004	32.48497009	959.9554443	32.75500107	-5.505000114	38.26000214	18.80583191	1.637500048	25.5308342	1.637500048	1078.905029	154.6149902	33	42.49660873	409.5949707	126.1450043	347.3450012	126.1450043	ECO11
7169500	Altered	-95.83363342	37.50815964	11070102	2096.2341	1.6956	10.97163138	83.3986157	1.314893761	0.357187133	35.71320065	535.470276	17.35987261	263.1791826	0	0	72.4522293	0	0	0	0	0	0	0	0	27.5477707	0	0	0	237	35.36	56.46	8.17	0.19	0.97	1.45	1.09	0	32.77	18.07	47.62	54.08	98.66	98.62	90.58	2.93	1.11	6.166666508	2	13.87458324	12.52416706	32.69163895	960.0714111	32.72000122	-5.590000153	38.31000137	23.06833267	1.605000019	25.5	1.605000019	1063.719971	159.5399933	29.54000092	44.71008682	411.769989	119.4000015	354.5499878	119.4000015	ECO11
7171000	Altered	-95.58544159	36.85111618	11070103	9282.1599	2.6973	3.661606106	0.036896448	1.632605809	0.07892253	7.860204144	696.9826493	11.81614948	206.6819653	0	0	23.65699032	0	0	0	0	0	0	0	0	76.34300968	0	0	0	266	35.83	55.21	8.94	0.18	0.92	1.45	1.02	0	33.37	23.08	42.21	55.155	98.25	97.9	89.19	2.92	1.21	7.571428776	2	14.54625034	12.38916683	32.85379791	930.6908569	33.18999863	-4.519999981	37.70999908	19.24666595	2.663333416	25.86166573	2.663333416	1068.73999	157.2400055	40.38000107	39.02289581	404.8900146	142.4799957	304.6199951	142.4799957	ECO11
7170700	Altered	-95.46828792	37.26653839	11070103	95.7798	0.5517	28.55773163	0.073988996	1.773141026	0.330931008	83.04243469	495.2561175	12	254.7488091	0	0	18.9233279	0	0	0	0	0	0	0	0	81.0766721	0	0	0	266	33.92	51.61	14.46	0.18	0.96	1.44	0.94	0	36.39	26.91	35.83	50.3	96.12	95.69	82.06	3.19	2.2	6	2	13.84708309	11.99750042	31.70586777	953.769104	32.45999908	-5.380000114	37.84000015	18.71666718	1.678333282	25.42333221	1.678333282	1062.109985	152.1799927	38.43000031	38.86896896	393.25	135.1600037	315.7399902	135.1600037	ECO11
7170500	Altered	-95.67789459	37.22346115	11070103	7359.2064	1.4445	10.12465384	94.94037545	1.319174371	0.139256306	28.39132381	562.6454829	14	231.6453084	0	0	30.65420561	0	0	0	0	0	0	0	0	69.34579439	0	0	0	266	35.31	53.8	10.87	0.18	0.9	1.44	0.98	0	29.94	27.63	41.14	52.125	97.79	97.61	87.12	2.67	2.26	7	1	14.13208294	12.19083405	32.12340927	951.1167603	32.81000137	-5.139999866	37.95000076	18.96999931	1.998333335	25.68666649	1.998333335	1101.599976	159.75	37.02999878	40.57941055	414.4100037	138.3000031	332.8899841	138.3000031	ECO11
7169800	Altered	-96.1860199	37.37524796	11070104	565.5699	0.8118	11.45019305	73.18496119	1.237517637	0.177025049	41.84075764	536.0898004	16	283.8750665	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	266	31.91	56.72	11.35	0.18	0.63	1.47	1.11	0	47.82	32.7	19.49	54.34	98.38	98.28	87.09	4.25	2.53	14	2	13.91208363	12.78583336	33.16688538	955.3410034	32.88999939	-5.659999847	38.54999924	18.75333405	1.686666727	25.4766674	1.686666727	1043.890015	157.9499969	30.53000069	43.68587875	402.3999939	120.9000015	343.8800049	120.9000015	ECO11
7176000	Altered	-95.69848633	36.30746078	11070105	16711.0731	8.0397	11.07225438	0.103512456	1.538970038	0.276127126	58.49657507	477.5084518	9	193.3189455	0	0	40.81495578	0	0	0	0	0	0	0	0	59.18504422	0	0	0	261	34.29	54.2	11.5	0.18	0.99	1.45	1.31	0	23.28	30.69	45.32	44.435	95.54	94.69	83.86	3.72	2.23	7	2	15.08583355	12.72166634	33.84322357	911.3850098	33.68999863	-3.900000095	37.59000015	19.63166618	3.514999866	26.21666718	3.514999866	1099.699951	138.7200012	47.15000153	29.72434044	366.5	167.4500122	301.5200195	167.4500122	ECO11
7175500	Altered	-95.8427124	36.50887299	11070106	5015.7414	8.8092	12.79582801	0.120600222	1.296998901	0.204895579	68.36429379	499.3478749	12	201.7173917	0	0	0.398447078	0	0	0	0	0	0	0	0	99.60155292	0	0	0	264	29.73	52.07	18.19	0.17	1.51	1.45	1.06	0	26.91	30.23	41.98	41.465	92.34	91.63	75.64	3.78	5.5	6.833333492	2.166666746	15.14124966	12.33027744	32.96847534	919.7473145	33.59999847	-3.799999952	37.39999771	19.72888947	3.450555563	26.36777687	3.450555563	1052.329956	136.4533386	43.05333328	32.18455887	360.9100037	152.5166626	293.8633423	152.5166626	ECO11
7174400	Altered	-95.97210693	36.75556183	11070106	3569.1336	30.8106	2.995928663	0.128387302	1.669392263	0.214068964	40.3272365	698.7806859	12	208.7050833	0	0	31.08313373	0	0	0	0	0	0	0	0	68.91686627	0	0	0	264	33.77	51.85	14.37	0.18	1.07	1.45	0.87	0	32.42	33.61	33.09	53.075	97.17	96.81	83.06	3.14	2.54	7.8125	2	14.84624958	12.77750015	33.4840126	931.9891968	33.61000061	-4.550000191	38.15999985	19.61333275	2.918333054	26.13666725	2.918333054	1018.130005	136.0700073	39.27000046	35.16401291	368.6799927	143.9299927	292.2700195	143.9299927	ECO11
7172000	Altered	-96.31618741	37.00383529	11070106	1110.357	0.414	0.882250011	142.5066833	1.091554046	0.04315	0.989082992	514.0304348	16.15869565	247.2222174	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	264	30.24	56.52	13.22	0.18	0.76	1.49	0.84	0	55.47	28.71	15.82	57.175	98.67	98.65	85.7	3.87	1.51	11	3	14.60999966	12.80666637	33.49023819	935.0544434	33.45000076	-4.789999962	38.24000168	19.31500053	2.654999971	25.94833374	2.654999971	1029.670044	148.5899963	32.84000015	40.8698616	382.8699951	125.0099945	309.2099915	125.0099945	ECO11
7178000	Altered	-95.86882019	36.24826813	11070107	2630.8251	2.3895	8.418302414	0.051159218	2.243024719	0.193844432	23.20635182	671.4670433	10	178.4701318	0	0	85.6873823	0	0	0	0	0	0	0	0	14.3126177	0	0	0	302	35.12	55.4	9.47	0.19	1	1.44	0.95	0	32.86	22.56	42.85	58.315	99.29	99.2	89.88	2.67	1.18	6.444444656	3	15.53833294	12.44666672	33.34226227	918.3215942	33.97000122	-3.359999895	37.33000183	20.15999985	3.908333302	26.76000023	3.908333302	1055.060059	143.6600037	44.29000092	32.38988876	360.7999878	157.2700043	283.7999878	157.2700043	ECO11
7177500	Altered	-95.95427704	36.27842712	11070107	2361.6396	15.1749	11.83967152	0.136837672	3.62873957	0.232644648	72.47762554	575.1179052	11	193.6385582	0	0	19.3167665	0	0	0	0	0	0	0	0	80.6832335	0	0	0	302	34.39	50.59	15.01	0.18	1.1	1.44	0.82	0	27.19	34.37	37.94	52.865	97.07	96.56	82.2	3.02	2.68	6.133333206	3	15.47916698	12.08166599	32.85739899	905.0877686	33.61000061	-3.160000086	36.77000046	19.9766655	3.941666603	26.49499893	3.941666603	1060.329956	139.6900024	45.18000031	31.16808128	357.9899902	160.4199982	284.0899963	160.4199982	ECO11
7176500	Altered	-96.06438446	36.48641968	11070107	958.0905	5.0544	12.32652086	0.095462498	2.657973282	0.154053106	42.14800924	615.9172009	11	219.4508262	0	0	70.47720798	0	0	0	0	0	0	0	0	29.52279202	0	0	0	302	33.92	52.9	13.15	0.17	1.12	1.45	0.85	0	26.28	33.34	39.41	47.56	97.15	96.58	84.06	3.11	3.85	3.625	2	15.31645775	12.32958317	33.03759003	913.899292	33.70500183	-3.61500001	37.31999969	19.88833237	3.625	26.38500023	3.625	1046.5	140.7799988	40.99499893	34.61832428	373.2600098	148.3649902	295.1350098	148.3649902	ECO11
7179730	Altered	-96.25048828	38.46725845	11070201	1600.7004	6.2757	9.554417087	86.23388498	1.567998352	0.641173641	29.5522854	588.7540513	22.77800086	353.1543195	0	0	80.22372006	0	0	0	0	0	0	0	0	19.77627994	0	0	0	194	37.11	52.9	9.98	0.17	0.72	1.41	1.74	0	37.94	33.88	28.18	58.045	96.66	95.81	86.23	3.87	1.85	20	6	12.85000038	12.2383337	31.73018646	985.3477173	31.79000092	-6.78000021	38.56999969	22.36499977	0.223333284	24.77833366	0.223333284	946.8399658	139.3399963	23.26000023	48.73945618	385.4799805	88.49000549	360.7399902	88.49000549	ECO11
7179500	Altered	-96.49305725	38.6659317	11070201	689.2011	4.0527	15.03912632	81.68625959	1.462229861	0.180524133	36.59809928	549.7117477	22.81545636	386.8745592	0	0	61.93648679	0	0	0	0	0	0	0	0	38.06351321	0	0	0	194	38.17	50.46	11.36	0.16	0.71	1.41	1.87	0	40.6	50.82	8.58	53.445	89.73	86.97	76.93	5.58	4.12	13	5.75	12.61083317	12.78666687	32.20822906	1001.059937	32.16999817	-7.53000021	39.69999695	22.30333328	-0.205000088	24.73999977	-0.205000088	916.5599976	134.6100006	21.38999939	49.8482399	374.1500244	83.97999573	351.6000061	83.97999573	ECO11
7180400	Altered	-96.8770752	38.23590469	11070202	1934.4114	1.7874	23.82912183	43.92289709	1.69238224	0.265819644	58.70771489	550.388721	26.17824773	395.2614955	0	0	54.12890232	0	0	0	0	0	0	0	0	45.87109768	0	0	0	162	32.04	56.05	11.89	0.19	0.91	1.41	1.85	0	62.51	29.48	8.01	55.185	97.76	97.22	85.61	5.54	2.12	19	2	13.12374973	12.86583328	32.64611435	990.5426636	32.65000153	-6.760000229	39.41000366	22.61666679	0.504999936	25.12166786	0.504999936	861.3900146	127.5999985	20.23999977	48.83647156	345.6799927	79.94999695	319.8300171	79.94999695	ECO11
7179795	Altered	-97.08281708	38.36670303	11070202	538.2477	3.0546	12.5886006	82.12812806	2.106095259	3.682632816	33.68968224	588.0070713	25	405.3286064	1.826753094	0	0.235710077	0	0	0	0	0	0	0	0	97.93753683	0	0	0	162	30.89	54.4	14.69	0.19	0.99	1.42	1.75	0	76.3	19.72	3.98	59.68	99.24	99.06	84.49	5.44	1.35	15	5	12.87374973	12.78250027	32.03634262	1004.482239	32.84000015	-7.059999943	39.90000153	22.57500076	0.138333321	25.13999939	0.138333321	863.3900146	126.6100006	20.05999947	50.61139679	349.6900024	75.23999786	325.7399902	75.23999786	ECO11
7182250	Altered	-96.35634613	38.39797211	11070203	82.0602	4.5477	0.882250011	142.5066833	1.091554046	0.04315	0.989082992	656.4252919	22.01405106	345.3814546	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	162	35.69	54.15	10.16	0.18	0.79	1.41	1.77	0	44.78	28.47	26.75	59.83	99.25	99.12	89.03	3.7	1.04	16.66666603	6	12.91416645	12.30333328	31.94841003	980.9413452	31.82999992	-6.679999828	38.50999832	22.375	0.346666664	24.78666687	0.346666664	944.710022	140.3000031	22.12999916	49.10984039	384.4000244	85.98999786	359.1400146	85.98999786	ECO11
7182510	Altered	-95.734766	38.19471359	11070204	7880.6709	1.0647	0.882250011	142.5066833	1.091554046	0.04315	0.989082992	608.2679628	16	309.1513356	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	338	36.05	56.15	7.78	0.19	0.89	1.44	0.95	0	30.28	17.34	50.68	59.64	99.43	99.28	91.55	2.44	0.87	26	1	13.19541645	12.15083313	31.75858116	976.0213013	31.88999939	-6.369999886	38.25999832	22.55333328	0.648333251	24.98333359	0.648333251	983.2299805	137.9199982	26.15999985	44.17736816	377.7799988	100.0699997	351.6400146	100.0699997	ECO11
7183000	Altered	-95.4311676	37.89110947	11070204	9918.0387	1.5777	5.586924011	118.2939378	1.207419944	0.09207113	14.93768471	553.7940673	13	290.2027096	0	0	90.98687963	0	0	0	0	0	0	0	0	9.013120365	0	0	0	338	35.93	54.25	9.8	0.18	0.86	1.46	1.09	0	35.48	27.05	36.71	50.18	96.49	95.82	86.47	3.37	1.64	9	3	13.56750011	12.13500023	32.0015831	963.1018677	32.11999893	-5.800000191	37.91999817	22.78499985	1.203333259	25.18833351	1.203333259	1083.76001	147.7799988	32.34999847	40.90261459	408.7600098	125.2599945	363.6699829	125.2599945	ECO11
7183500	Altered	-95.10900116	37.34010315	11070205	12545.5734	1.1439	0.882250011	142.5066833	1.091554046	0.04315	0.989082992	681.7411487	24.04878049	254.3468686	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	338	35.55	56.54	7.89	0.19	0.98	1.44	0.97	0	33	19	46	60	99.97	99.97	92.08	2.52	0.74	11	1	13.94708347	11.89416695	31.75164604	945.8762817	32.47000122	-4.989999771	37.45999908	18.80333328	1.863333344	25.44000053	1.863333344	1119.040039	154.0299988	40.77000046	37.95925522	411.0299988	145.8899994	320.8299866	145.8899994	ECO11
7185000	Altered	-94.95763397	36.92892838	11070206	15350.0301	14.5881	1.982288139	0.166484098	1.515251306	0.278467654	53.63204296	645.5541983	37.48608798	239.7823832	0	0	19.02646678	0	0	0	0	0	0	0	0	80.97353322	0	0	0	353	37.51	52.19	10.28	0.19	1.07	1.43	0.78	0	15.63	22.22	61.44	58.93	99.52	99.02	88.84	2.15	1.29	17	1	14.54916668	12.49499989	33.34667587	909.7608643	33.15000153	-4.320000172	37.47000122	19.20666695	2.903333426	25.60833359	2.903333426	1133.47998	153.6300049	46.93000031	32.92279816	390.6199951	163.3099976	308.0700073	163.3099976	ECO11
7188000	Altered	-94.74599457	36.93480682	11070207	6516.3915	10.2681	19.370162	0.031369714	1.3902281	0.372636364	101.6599807	488.5750723	44.72407748	253.2750188	0	0	64.6068893	0	0	0	0	0	0	0	0	0	35.3931107	0	0	353	33.21	48.9	17.87	0.13	1.35	1.41	0.66	0	68.24	23.13	8.41	58	70.97	67.04	55.39	5.01	6.87	9	2	14.40458298	12.36750031	33.23703384	907.4483643	32.88000107	-4.329999924	37.20999908	19.02666664	2.803333521	25.4533329	2.803333521	1149.530029	157.3200073	50.68999863	32.30648422	396.5800171	170.8699951	310.5900269	170.8699951	ECO11
7187000	Altered	-94.51677704	37.0228157	11070207	1107.4455	1.6686	36.81394984	0.029131301	3.81150658	0.079166883	130.0623514	565.1618123	51.07227616	286.1726429	0	0	87.81014024	0	0	0	0	0	0	0	0	0	12.18985976	0	0	353	31.47	49.95	18.57	0.13	1.69	1.37	0.69	0	81.89	14.5	3	59.095	72.16	66.82	54.96	5.54	9.52	5.428571224	2	13.92458344	12.35138893	33.51197052	905.1585083	32.21666718	-4.640000343	36.85666656	18.56000137	2.356666565	24.93888855	2.356666565	1154.130005	149.956665	51.88000107	30.91783524	397.6633301	178.293335	310.5166626	178.293335	ECO11
7186000	Altered	-94.56638923	37.24560453	11070207	3019.6089	18.4662	41.84661891	0.021357196	1.092927383	0.088804592	95.62176739	603.8003217	43.15639926	273.5871425	0	0	19.4463398	0	0	0	0	0	0	0	0	14.50921142	66.04444878	0	0	353	32.37	48.92	18.7	0.15	1.69	1.4	0.84	0	40.95	34.49	24.42	52.97	86.11	83.42	67.66	3.75	4.67	6.785714149	1	14.00777817	11.91833401	32.30775833	922.5045166	32.33000183	-4.559999943	36.8900032	18.75944328	2.220555544	25.22055626	2.220555544	1161.209961	158.0533295	45.29999924	34.90153122	410.5833435	162.9499969	331.5933228	162.9499969	ECO11
7189000	Altered	-94.58686066	36.63076019	11070208	2221.9641	26.9595	33.12447814	0.028117574	4.045299604	0.102175526	139.2364044	424.9482557	47.81876148	274.4432732	0	0	29.87147388	0	0	0	0	0	0	0	0	0	70.12852612	0	0	360	37.39	41.42	21.18	0.1	1.77	1.36	0.59	0	71.32	25.27	3.29	57.95	54.36	47.6	37.8	5.74	18.78	4.360000134	4	14.87333298	12.70083332	34.38700104	888.5163574	33.20999908	-3.724999905	36.93499756	19.38833427	3.489166737	25.68166733	3.489166737	1132.574951	144.4250031	55.22999954	28.21399117	378.8150024	185.9550018	292.5	185.9550018	ECO11
7191500	Altered	-95.18267059	36.2300148	11070209	30006.0666	13.491	14.77167109	17.94708862	1.551020091	0.186658158	86.80693388	542.9336224	27.95076718	203.8631668	0	0	37.03802535	0	0	0	0	0	0	0	0	0	62.96197465	0	0	316	34.12	48.45	17.42	0.12	1.16	1.43	0.64	0	60.41	28	11.59	57.38	70.59	67.52	55.96	4.69	5.14	5.071428776	2.785714388	15.09708309	12.54916763	33.8844223	897.2994385	33.45000076	-3.585000038	37.03500366	19.56000137	3.656666756	26.02999878	3.656666756	1132.090088	137.6699982	55.39500046	26.34554863	367.2949829	187.6000061	296.1950073	187.6000061	ECO11
7191220	Altered	-94.64137268	36.33469391	11070209	346.3677	7.0515	24.14072609	0.013405	1.093454957	0.220247	154.5952301	374.4738992	46.59361838	297.8976899	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	316	39.08	38.87	22.04	0.09	1.82	1.36	0.56	0	69	28	3	57.655	49.02	41.73	32.53	5.84	21.79	6	4	14.82999992	12.63333321	34.79298782	869.3341675	32.95999908	-3.349999905	36.30999756	19.21333313	3.736666679	25.41833305	3.736666679	1193.599976	139.8699951	63.56999969	23.76115227	378.7200012	210.8000031	299.3999939	210.8000031	ECO11
7191000	Altered	-95.15192413	36.56841278	11070209	1170.2466	6.6735	20.84063194	0.017484306	1.185635819	0.213786279	130.5012952	483.5227242	28.3936615	219.302325	0	0	4.760620364	0	0	0	0	0	0	0	0	0	95.23937964	0	0	316	33.38	47.84	18.77	0.14	1.17	1.43	0.69	0	43.12	41.08	15.8	54.26	80.03	76.96	62.5	4.12	3.67	13.5714283	1.571428537	15.02499962	12.60499954	34.11366653	893.5929565	33.40000153	-3.549999952	36.95000076	19.50499916	3.593333244	25.875	3.593333244	1116.420044	141.9299927	52.06000137	28.97040749	369.3999939	178.3999939	294.9899902	178.3999939	ECO11
7198000	Altered	-95.06842804	35.57283783	11110103	4183.7373	1.575	3.258337975	0.167934999	1.377084017	0.281825006	79.11584473	519.0045714	28.38742857	172.7449771	0	0	0	0	0	0	0	34.4	0	0	0	65.6	0	0	0	378	29.53	36.37	34.09	0.1	1.99	1.42	0.95	0	56	28	16	42.355	78.78	70.01	46.14	6	25.31	13.71428585	2.142857075	15.8945837	12.31750011	34.0168457	875.8258057	33.93000031	-2.279999971	36.20999908	20.23500061	4.748333454	26.55166626	4.748333454	1189.890015	148.0500031	64.43000031	24.02166176	375.0499878	222.2399902	280.4199829	222.2399902	ECO11
7196500	Altered	-94.92336273	35.92279434	11110103	2462.5773	1.9584	16.17005397	7.182767929	1.754075581	0.164544	98.58617264	494.222886	39.68014706	232.0671599	0	0	77.48161765	0	0	0	0	0	0	0	0	0	22.51838235	0	0	378	34.33	42.96	22.7	0.09	2.25	1.37	0.57	4.55	69.76	20.93	4.77	57.905	50.03	42.8	33.06	5.8	17.14	3	3	15.54083347	12.22833347	33.90167236	874.1141357	33.54999924	-2.519999981	36.06999969	19.875	4.40500021	26.1483326	4.40500021	1217.800049	151.3800049	64.02999878	24.28454971	386.3099976	217.8899994	305.3699951	217.8899994	ECO11
7195500	Altered	-94.5721817	36.13002014	11110103	1636.2612	5.2524	17.45390121	5.97549769	1.613653481	0.168757108	107.3046313	428.8349897	43.4252913	303.2301662	0	0	81.22001371	0	0	0	0	0	0	0	0	0	18.77998629	0	0	378	28.36	48.09	23.53	0.1	2.8	1.38	0.59	10.27	70.71	12.03	6.99	58.22	51.29	44.15	33.73	5.75	11.3	3	4	14.71583366	12.29500008	34.53651428	856.1494141	32.47000122	-3.130000114	35.60000229	18.93666649	3.828333139	25.16833496	3.828333139	1213.530029	142.1199951	64.79000092	22.76758385	375.0100098	217.3000031	301.8399963	217.3000031	ECO11
7195855	Altered	-94.60446167	36.21631241	11110103	148.4037	1.7091	24.14072609	0.013405	1.093454957	0.220247	154.5952301	446.9489205	47.46761453	311.2321485	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	378	39.08	38.87	22.04	0.09	1.82	1.36	0.56	0	69	28	3	57.655	49.02	41.73	32.53	5.84	21.79	4	4	14.56541634	12.24250031	34.38903046	859.3847046	32.35499954	-3.244999886	35.59999847	18.84000015	3.638333321	25.05749893	3.638333321	1215.594971	142.4149933	64.30000305	22.72122955	373.6000061	218.1150055	301.7550049	218.1150055	ECO11
7247500	Altered	-95.15572357	34.91242599	11110105	307.3032	3.1689	2.152606525	15.8630113	1.632953575	0.175809682	44.04354579	559.527407	14.07270662	180.096589	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	411	32.7	48.15	19.14	0.14	1.47	1.46	0.96	1.8	21.8	35.97	40.43	47.61	89.04	88.58	71.71	3.89	6.06	7	5	16.33250046	12.79166698	35.61154556	840.8245239	34.25	-1.669999957	35.91999817	20.49333382	5.663333416	26.55666733	5.663333416	1242.75	147.5399933	70.65000153	22.26074982	387.019989	241.3200073	288.75	241.3200073	ECO11
7249400	Altered	-94.40721893	35.16264725	11110105	380.052	0.2088	2.319926977	0.220144004	1.475545049	0.368279994	75.10374451	565.0905172	20	146.5401293	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	411	27.28	53.58	19.12	0.12	0.88	1.49	0.72	0	8	83	9	48.985	94.54	90.82	73.44	3.01	4.44	4	3	16.28833389	12.9883337	35.78053284	862.043396	34.24000168	-2.059999943	36.30000305	20.63666725	5.315000057	26.7650013	5.315000057	1224.890015	147.2899933	69.27999878	21.1389389	370.6399841	254.7400055	265.9299927	254.7400055	ECO11
7247000	Altered	-94.29862976	34.91875076	11110105	527.5125	2.8107	2.670000076	0.225357994	1.585000038	0.354999989	76.97496796	499.8549472	18.1168748	193.0520525	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	411	25.39	54.42	20.17	0.12	0.94	1.49	0.69	0	20.29	63.92	15.79	52.45	93.66	89.97	71.82	3.22	3.61	8.5	4	16.05416679	13.36833382	37.09304428	837.0307007	33.97000122	-2.069999933	36.04000092	20.37666702	7.406666756	26.22166634	5.404999733	1289.449951	161.0299988	75.36000061	22.02039337	394.9400024	265.2700195	284.1199951	272.2000122	ECO11
7260500	Altered	-93.39559174	35.05913162	11110204	1975.3785	0.8118	2.670000076	0.225357994	1.585000038	0.354999989	76.97496796	670.402439	26.21175166	100.5928603	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	395	22.38	55.75	21.85	0.13	1.04	1.5	0.64	0	39.86	33.53	26.61	57.97	92.25	88.61	69.25	3.55	2.28	8	4.5	16.14541626	13.2191658	36.88383484	849.4052124	34.11999893	-1.720000029	35.84000015	16.04999924	25.74500084	26.47999954	5.363333225	1268.859985	143.6300049	69.91000366	20.03103256	378.3600159	253.1600037	263.1900024	283.5799866	ECO11
7096000	Altered	-105.2572327	38.43401337	11020002	6536.1627	1.6434	8.25799437	0.210647082	1.743888175	0.063700656	122.076085	318.3537788	47.80668127	1768.413483	0	0	0	0	0	0	0	0	0	0	62.97918949	37.02081051	0	0	0	49.27601314	18.8	36.39	44.79	0.1	2.81	1.37	0.56	3.14	28.95	4.1	63.8	30.425	67.56	58.95	34.21	5.95	31.63	2.049999952	0	10.92875004	16.58916664	42.41668701	828.4054565	31.35000038	-7.760000229	39.11000061	21.43000031	0.99666667	21.43000031	0.99666667	371.4500122	61.45000076	10.77000046	48.94790649	147.1999969	47.15999985	147.1999969	47.15999985	ECO11
7109500	Altered	-104.3989182	38.24829864	11020002	16199.0163	67.8411	3.626854205	102.5393373	1.738723485	0.241888666	26.82648328	680.9538996	44.56815559	1422.254844	0	0	49.89453296	0	0	0	0	0	0	0	0	50.10546704	0	0	0	24.33802518	28.44	47.16	24.38	0.14	2.28	1.39	0.46	10.39	45.59	29.85	14.16	50.355	92.04	89.42	68.78	5.8	6.03	3.799999952	0	11.32524967	18.4121666	42.36433029	930.5838013	33.81200027	-9.649999619	43.46199799	22.99399948	-0.033333335	22.99399948	-0.033333335	306.8040161	54.49000168	7.444000244	61.86720657	138.4499969	24.18799973	138.4499969	24.18799973	ECO11
7108900	Altered	-104.489624	38.24526215	11020002	1232.7075	9.5877	0.763443786	119.6189856	0.944509236	0.02849764	1.91053064	574.8137614	44.88594762	1410.339748	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	24	19.44	39.75	40.79	0.11	5.74	1.49	0.34	36.31	34.59	15.93	13.17	57.775	79.21	74.87	45.49	5.37	6.85	2	0	11.29145813	18.37708282	42.48558426	921.0688477	33.59000015	-9.664999962	43.25499725	22.84916687	0.064166628	22.84916687	0.064166628	315.6600037	58.13000107	7.899999619	61.35573578	141.6350098	25.57999992	141.6350098	25.57999992	ECO11
7106300	Altered	-104.5937424	38.43973541	11020003	2188.6722	0.1152	0.874041975	5.461536884	1.109053969	0.031157	1.791267037	780.2265625	46	1521.921172	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	50	17.94	35.77	46.27	0.09	7	1.53	0.27	47	17	19	17	57.17	73.49	68.59	36.84	5.22	8.26	5	0	11.05208302	17.59250069	42.13772583	892.6029663	32.66999817	-9.079999924	41.75	22.29500008	0.236666605	22.29500008	0.236666605	330.8900146	59.52000046	7.679999828	62.17829895	152.8999939	26.06999969	152.8999939	26.06999969	ECO11
7106000	Altered	-104.6698456	38.60227585	11020003	1761.8454	0.3411	1.178238277	5.235635169	1.218934417	0.051823933	4.72656721	718.1292876	46	1636.871425	0	0	99.20844327	0	0	0	0	0	0	0	0	0.791556728	0	0	0	50	33.73	37.43	28.82	0.15	0.64	1.38	0.66	12	3	85	0	60	97.51	93.82	66.77	6	1.8	6	0	10.52458382	16.56916618	41.15540695	865.243103	31.53000069	-8.729999542	40.26000214	21.46000099	0.035000164	21.46000099	0.035000164	383.3699951	73.86000061	7.590000153	70.7298584	191.8899994	24.36000061	191.8899994	24.36000061	ECO11
7105500	Altered	-104.8225847	38.81614195	11020003	1014.6987	0.6021	1.324867822	111.1187796	1.153524009	0.14990563	13.87858925	691.5530643	52.22421525	1815.297877	0	0	90.8819133	0	0	0	0	0	0	0	0	9.118086697	0	0	0	50	11.93	20.14	67.92	0.09	7.68	1.5	0.95	7.82	89.45	2.03	0.71	59.34	93.99	83.28	26.9	6	6.62	0	0	9.40625	15.6991663	40.80885696	837.510437	29.73999977	-8.729999542	38.47000122	20.03833389	-0.636666536	20.03833389	-0.636666536	468.9100037	95.45999908	10.28999996	67.28990173	214.3600006	35.84999847	214.3600006	35.84999847	ECO11
